service 1,service 2,service 3,service 4,service 5,service 6,service 7,service 8,service 9,service 10
35.10531594784353,114.03508771929825,113.9240506329114,113.12217194570135,112.61261261261262,68.3111954459203,147.9028697571744,136.04240282685512,113.98963730569949,115.56240369799691
98.59154929577466,99.23664122137404,98.9010989010989,99.60159362549801,98.4251968503937,84.30913348946135,102.76073619631903,119.93769470404985,100.22779043280184,104.16666666666667
245.9016393442623,71.03825136612022,71.80851063829788,70.0280112044818,69.83240223463687,313.0434782608695,103.23574730354392,78.57142857142857,68.53582554517133,61.830173124484745
303.03030303030306,115.04424778761062,115.87982832618027,113.63636363636364,114.15525114155251,104.65116279069768,87.58169934640523,97.09962168978562,118.59838274932615,135.86956521739128
242.4942263279446,114.53744493392071,115.87982832618027,113.63636363636364,113.12217194570135,98.36065573770492,80.14354066985648,89.22363847045192,118.27956989247312,121.16316639741518
